region,year,age_group,cause,death_rate
3_sear,2013,u5,5,0.25374025106430054
6_wpr,2013,u5,5,0.021097468212246895
2_amr,2014,u5,5,0.011967032216489315
5_emr,2014,u5,5,0.7546004056930542
3_sear,2014,u5,5,0.20877310633659363
4_eur,2014,u5,5,0.00747019425034523
1_afr,2014,u5,5,0.47646206617355347
6_wpr,2014,u5,5,0.019360190257430077
2_amr,2015,u5,5,0.011241892352700233
4_eur,2015,u5,5,0.0067041232250630856
6_wpr,2015,u5,5,0.017515061423182487
1_afr,2015,u5,5,0.4348084628582001
5_emr,2015,u5,5,0.6822125315666199
3_sear,2015,u5,5,0.17168796062469482
2_amr,2016,u5,5,0.01069400180131197
1_afr,2016,u5,5,0.4000157117843628
3_sear,2016,u5,5,0.1633804738521576
5_emr,2016,u5,5,0.6183628439903259
6_wpr,2016,u5,5,0.016636304557323456
4_eur,2016,u5,5,0.006072675809264183
1_afr,2017,u5,5,0.3922579288482666
2_amr,2017,u5,5,0.010351934470236301
4_eur,2017,u5,5,0.0058097816072404385
3_sear,2017,u5,5,0.15703244507312775
5_emr,2017,u5,5,0.6077873110771179
6_wpr,2017,u5,5,0.01631651073694229
5_emr,2000,u5,6,2.6408543586730957
6_wpr,2000,u5,6,0.36331257224082947
1_afr,2000,u5,6,11.793879508972168
2_amr,2000,u5,6,0.00010874818690354005
3_sear,2000,u5,6,2.95583176612854
4_eur,2000,u5,6,0.00554638309404254
5_emr,2001,u5,6,2.7271127700805664
2_amr,2001,u5,6,0.0
3_sear,2001,u5,6,3.3878321647644043
6_wpr,2001,u5,6,0.32470595836639404
1_afr,2001,u5,6,10.496299743652344
4_eur,2001,u5,6,0.004725201986730099
5_emr,2002,u5,6,2.4559497833251953
3_sear,2002,u5,6,2.855407476425171
4_eur,2002,u5,6,0.006353019271045923
1_afr,2002,u5,6,9.915838241577148
6_wpr,2002,u5,6,0.3122119605541229
2_amr,2002,u5,6,0.00015799743414390832
6_wpr,2003,u5,6,0.28763723373413086
4_eur,2003,u5,6,0.005618454422801733
3_sear,2003,u5,6,3.0544421672821045
1_afr,2003,u5,6,10.739724159240723
5_emr,2003,u5,6,2.680098533630371
2_amr,2003,u5,6,0.00010751007357612252
4_eur,2004,u5,6,0.004685155116021633
5_emr,2004,u5,6,1.9981024265289307
6_wpr,2004,u5,6,0.24423488974571228
1_afr,2004,u5,6,4.4656291007995605
3_sear,2004,u5,6,3.6497750282287598
2_amr,2004,u5,6,0.0
4_eur,2005,u5,6,0.006189076695591211
2_amr,2005,u5,6,0.00010855783330043778
6_wpr,2005,u5,6,0.23355190455913544
5_emr,2005,u5,6,1.3834009170532227
3_sear,2005,u5,6,2.5574874877929688
1_afr,2005,u5,6,7.4491353034973145
1_afr,2006,u5,6,2.417602777481079
2_amr,2006,u5,6,0.0
5_emr,2006,u5,6,1.1468157768249512
4_eur,2006,u5,6,0.006252186838537455
3_sear,2006,u5,6,3.1802825927734375
6_wpr,2006,u5,6,0.19241923093795776
5_emr,2007,u5,6,0.7172148823738098
1_afr,2007,u5,6,1.4596664905548096
6_wpr,2007,u5,6,0.2287464588880539
2_amr,2007,u5,6,0.0
3_sear,2007,u5,6,1.9948989152908325
4_eur,2007,u5,6,0.004174975212663412
5_emr,2008,u5,6,0.5329573750495911
6_wpr,2008,u5,6,0.1860155612230301
3_sear,2008,u5,6,1.8838194608688354
2_amr,2008,u5,6,0.0
4_eur,2008,u5,6,0.002395499497652054
1_afr,2008,u5,6,2.296074390411377
5_emr,2009,u5,6,0.6489337682723999
1_afr,2009,u5,6,1.9380043745040894
6_wpr,2009,u5,6,0.13942305743694305
4_eur,2009,u5,6,0.002094872994348407
2_amr,2009,u5,6,0.0
3_sear,2009,u5,6,2.256718873977661
6_wpr,2010,u5,6,0.10070768743753433
4_eur,2010,u5,6,0.00405167555436492
1_afr,2010,u5,6,1.7879834175109863
3_sear,2010,u5,6,1.6360583305358887
2_amr,2010,u5,6,0.0
5_emr,2010,u5,6,0.6457305550575256
1_afr,2011,u5,6,2.727442741394043
4_eur,2011,u5,6,0.003794738557189703
5_emr,2011,u5,6,2.094398021697998
3_sear,2011,u5,6,1.661136507987976
2_amr,2011,u5,6,0.0
6_wpr,2011,u5,6,0.06869365274906158
2_amr,2012,u5,6,0.0
6_wpr,2012,u5,6,0.038974255323410034
5_emr,2012,u5,6,1.6474730968475342
3_sear,2012,u5,6,1.0645006895065308
1_afr,2012,u5,6,1.8243610858917236
4_eur,2012,u5,6,0.0036010995972901583
1_afr,2013,u5,6,2.798874855041504
5_emr,2013,u5,6,1.1749025583267212
2_amr,2013,u5,6,9.53926719375886e-05
4_eur,2013,u5,6,0.003531109308823943
3_sear,2013,u5,6,0.7729011178016663
6_wpr,2013,u5,6,0.052164170891046524
2_amr,2014,u5,6,0.0
5_emr,2014,u5,6,1.8401074409484863
3_sear,2014,u5,6,1.123552918434143
4_eur,2014,u5,6,0.00331501686014235
1_afr,2014,u5,6,1.6569221019744873
6_wpr,2014,u5,6,0.21152552962303162
2_amr,2015,u5,6,0.0
4_eur,2015,u5,6,0.0035529136657714844
6_wpr,2015,u5,6,0.07495276629924774
1_afr,2015,u5,6,1.9920920133590698
5_emr,2015,u5,6,1.5523176193237305
3_sear,2015,u5,6,1.0997235774993896
2_amr,2016,u5,6,0.0
1_afr,2016,u5,6,2.4942052364349365
3_sear,2016,u5,6,0.8195480108261108
5_emr,2016,u5,6,1.2929829359054565
6_wpr,2016,u5,6,0.059908658266067505
4_eur,2016,u5,6,0.0034422539174556732
1_afr,2017,u5,6,1.170040249824524
2_amr,2017,u5,6,0.0
4_eur,2017,u5,6,0.003364902688190341
3_sear,2017,u5,6,0.7387327551841736
5_emr,2017,u5,6,1.1950798034667969
6_wpr,2017,u5,6,0.04388093948364258
5_emr,2000,u5,7,3.0712573528289795
6_wpr,2000,u5,7,0.6613471508026123
1_afr,2000,u5,7,5.73640775680542
2_amr,2000,u5,7,0.5638801455497742
3_sear,2000,u5,7,2.81689715385437
4_eur,2000,u5,7,0.5293110013008118
5_emr,2001,u5,7,2.977945566177368
2_amr,2001,u5,7,0.498752236366272
3_sear,2001,u5,7,2.619936227798462
6_wpr,2001,u5,7,0.5847600698471069
1_afr,2001,u5,7,5.719110488891602
4_eur,2001,u5,7,0.475918173789978
5_emr,2002,u5,7,2.9294440746307373
3_sear,2002,u5,7,2.6068918704986572
4_eur,2002,u5,7,0.43129950761795044
1_afr,2002,u5,7,5.383846759796143
6_wpr,2002,u5,7,0.5232763886451721
2_amr,2002,u5,7,0.4408182203769684
6_wpr,2003,u5,7,0.4752792418003082
4_eur,2003,u5,7,0.3940300941467285
3_sear,2003,u5,7,2.479562997817993
1_afr,2003,u5,7,5.528763771057129
5_emr,2003,u5,7,2.748812675476074
2_amr,2003,u5,7,0.4069119095802307
4_eur,2004,u5,7,0.3531513214111328
5_emr,2004,u5,7,2.690855026245117
6_wpr,2004,u5,7,0.4181101620197296
1_afr,2004,u5,7,5.001485347747803
3_sear,2004,u5,7,2.3547956943511963
2_amr,2004,u5,7,0.3869650959968567
4_eur,2005,u5,7,0.32618215680122375
2_amr,2005,u5,7,0.36219701170921326
6_wpr,2005,u5,7,0.4231441915035248
5_emr,2005,u5,7,2.722987174987793
3_sear,2005,u5,7,2.135758876800537
1_afr,2005,u5,7,4.951537132263184
1_afr,2006,u5,7,3.9595372676849365
2_amr,2006,u5,7,0.3472801446914673
5_emr,2006,u5,7,2.6327595710754395
4_eur,2006,u5,7,0.3002544939517975
3_sear,2006,u5,7,2.034902572631836
6_wpr,2006,u5,7,0.35854780673980713
5_emr,2007,u5,7,2.5026838779449463
1_afr,2007,u5,7,3.761185646057129
6_wpr,2007,u5,7,0.3480335474014282
2_amr,2007,u5,7,0.31244349479675293
3_sear,2007,u5,7,1.9239170551300049
4_eur,2007,u5,7,0.2777548134326935
5_emr,2008,u5,7,2.2622268199920654
6_wpr,2008,u5,7,0.3429582417011261
3_sear,2008,u5,7,1.8086470365524292
2_amr,2008,u5,7,0.2979911267757416
4_eur,2008,u5,7,0.24472782015800476
1_afr,2008,u5,7,4.077830791473389
5_emr,2009,u5,7,2.1119384765625
1_afr,2009,u5,7,3.4381659030914307
6_wpr,2009,u5,7,0.32927703857421875
4_eur,2009,u5,7,0.2230250984430313
2_amr,2009,u5,7,0.2807886600494385
3_sear,2009,u5,7,1.6827504634857178
6_wpr,2010,u5,7,0.31688961386680603
4_eur,2010,u5,7,0.20079267024993896
1_afr,2010,u5,7,2.87386417388916
3_sear,2010,u5,7,1.5658050775527954
2_amr,2010,u5,7,0.28189048171043396
5_emr,2010,u5,7,1.9781267642974854
1_afr,2011,u5,7,2.66794490814209
4_eur,2011,u5,7,0.18171340227127075
5_emr,2011,u5,7,1.8415712118148804
3_sear,2011,u5,7,1.4583783149719238
2_amr,2011,u5,7,0.24036218225955963
6_wpr,2011,u5,7,0.2933671772480011
2_amr,2012,u5,7,0.21883021295070648
6_wpr,2012,u5,7,0.2626101076602936
5_emr,2012,u5,7,1.7935304641723633
3_sear,2012,u5,7,1.3485203981399536
1_afr,2012,u5,7,2.8585236072540283
4_eur,2012,u5,7,0.16370636224746704
1_afr,2013,u5,7,2.5545594692230225
5_emr,2013,u5,7,1.5474205017089844
2_amr,2013,u5,7,0.20455653965473175
4_eur,2013,u5,7,0.15438929200172424
3_sear,2013,u5,7,1.217372179031372
6_wpr,2013,u5,7,0.23661038279533386
2_amr,2014,u5,7,0.1876341998577118
5_emr,2014,u5,7,1.4438650608062744
3_sear,2014,u5,7,1.1105560064315796
4_eur,2014,u5,7,0.14062219858169556
1_afr,2014,u5,7,2.0488433837890625
6_wpr,2014,u5,7,0.2162906527519226
2_amr,2015,u5,7,0.17830337584018707
4_eur,2015,u5,7,0.13687871396541595
6_wpr,2015,u5,7,0.19651161134243011
1_afr,2015,u5,7,2.124101400375366
5_emr,2015,u5,7,1.371651530265808
3_sear,2015,u5,7,0.9163333773612976
2_amr,2016,u5,7,0.17391416430473328
1_afr,2016,u5,7,1.790755271911621
3_sear,2016,u5,7,0.8358765840530396
5_emr,2016,u5,7,1.328971266746521
6_wpr,2016,u5,7,0.18292631208896637
4_eur,2016,u5,7,0.12027416378259659
1_afr,2017,u5,7,1.9351401329040527
2_amr,2017,u5,7,0.1702861785888672
4_eur,2017,u5,7,0.11368449777364731
3_sear,2017,u5,7,0.7772230505943298
5_emr,2017,u5,7,1.2876249551773071
6_wpr,2017,u5,7,0.16916213929653168
5_emr,2000,u5,8,0.31336531043052673
6_wpr,2000,u5,8,0.13393880426883698
1_afr,2000,u5,8,23.68706703186035
2_amr,2000,u5,8,0.01188158430159092
3_sear,2000,u5,8,0.1419733464717865
4_eur,2000,u5,8,0.00015673876623623073
5_emr,2001,u5,8,0.3157845735549927
2_amr,2001,u5,8,0.010722408071160316
3_sear,2001,u5,8,0.14890992641448975
6_wpr,2001,u5,8,0.11119353771209717
1_afr,2001,u5,8,23.235177993774414
4_eur,2001,u5,8,0.0
5_emr,2002,u5,8,0.31927967071533203
3_sear,2002,u5,8,0.13867813348770142
4_eur,2002,u5,8,0.0
1_afr,2002,u5,8,22.74134635925293
6_wpr,2002,u5,8,0.08954853564500809
2_amr,2002,u5,8,0.00923929549753666
6_wpr,2003,u5,8,0.10007048398256302
4_eur,2003,u5,8,0.0
3_sear,2003,u5,8,0.14903056621551514
1_afr,2003,u5,8,21.973003387451172
5_emr,2003,u5,8,0.2890717387199402
2_amr,2003,u5,8,0.008953394368290901
4_eur,2004,u5,8,0.00015593472926411778
5_emr,2004,u5,8,0.26912543177604675
6_wpr,2004,u5,8,0.12438017129898071
1_afr,2004,u5,8,21.27170753479004
3_sear,2004,u5,8,0.15795888006687164
2_amr,2004,u5,8,0.00866620521992445
4_eur,2005,u5,8,0.00010677806858438998
2_amr,2005,u5,8,0.008825711905956268
6_wpr,2005,u5,8,0.0864403173327446
5_emr,2005,u5,8,0.2966901361942291
3_sear,2005,u5,8,0.17380081117153168
1_afr,2005,u5,8,19.96855926513672
1_afr,2006,u5,8,18.832168579101562
2_amr,2006,u5,8,0.007741952780634165
5_emr,2006,u5,8,0.23771125078201294
4_eur,2006,u5,8,0.0
3_sear,2006,u5,8,0.13514094054698944
6_wpr,2006,u5,8,0.09260467439889908
5_emr,2007,u5,8,0.21601930260658264
1_afr,2007,u5,8,17.312379837036133
6_wpr,2007,u5,8,0.07404228299856186
2_amr,2007,u5,8,0.006252562161535025
3_sear,2007,u5,8,0.13212555646896362
4_eur,2007,u5,8,0.0
5_emr,2008,u5,8,0.14606693387031555
6_wpr,2008,u5,8,0.06977007538080215
3_sear,2008,u5,8,0.1410677582025528
2_amr,2008,u5,8,0.006278579588979483
4_eur,2008,u5,8,0.0
1_afr,2008,u5,8,15.57039737701416
5_emr,2009,u5,8,0.13231775164604187
1_afr,2009,u5,8,14.253442764282227
6_wpr,2009,u5,8,0.10710888355970383
4_eur,2009,u5,8,0.0
2_amr,2009,u5,8,0.006280970759689808
3_sear,2009,u5,8,0.13587620854377747
6_wpr,2010,u5,8,0.06415523588657379
4_eur,2010,u5,8,5.424221672001295e-05
1_afr,2010,u5,8,12.940932273864746
3_sear,2010,u5,8,0.1595417559146881
2_amr,2010,u5,8,0.007113153580576181
5_emr,2010,u5,8,0.15633320808410645
1_afr,2011,u5,8,11.620997428894043
4_eur,2011,u5,8,9.998905443353578e-05
5_emr,2011,u5,8,0.12978550791740417
3_sear,2011,u5,8,0.13087700307369232
2_amr,2011,u5,8,0.0069887880235910416
6_wpr,2011,u5,8,0.053800418972969055
2_amr,2012,u5,8,0.0061089894734323025
6_wpr,2012,u5,8,0.07205653935670853
5_emr,2012,u5,8,0.13076208531856537
3_sear,2012,u5,8,0.12634311616420746
1_afr,2012,u5,8,10.464973449707031
4_eur,2012,u5,8,0.00011960971460212022
1_afr,2013,u5,8,9.547592163085938
5_emr,2013,u5,8,0.11992255598306656
2_amr,2013,u5,8,0.0061235371977090836
4_eur,2013,u5,8,0.00012107694055885077
3_sear,2013,u5,8,0.08443059772253036
6_wpr,2013,u5,8,0.10305209457874298
2_amr,2014,u5,8,0.004328704439103603
5_emr,2014,u5,8,0.15006563067436218
3_sear,2014,u5,8,0.06270712614059448
4_eur,2014,u5,8,0.0
1_afr,2014,u5,8,8.774455070495605
6_wpr,2014,u5,8,0.09256783127784729
2_amr,2015,u5,8,0.004557418171316385
4_eur,2015,u5,8,0.0
6_wpr,2015,u5,8,0.04580981284379959
1_afr,2015,u5,8,8.10771369934082
5_emr,2015,u5,8,0.14398716390132904
3_sear,2015,u5,8,0.060506224632263184
2_amr,2016,u5,8,0.00674402667209506
1_afr,2016,u5,8,7.45228910446167
3_sear,2016,u5,8,0.0624079629778862
5_emr,2016,u5,8,0.13106809556484222
6_wpr,2016,u5,8,0.06880370527505875
4_eur,2016,u5,8,3.7858510040678084e-05
1_afr,2017,u5,8,6.933441162109375
2_amr,2017,u5,8,0.009501317515969276
4_eur,2017,u5,8,3.723170084413141e-05
3_sear,2017,u5,8,0.05627917870879173
5_emr,2017,u5,8,0.13322313129901886
6_wpr,2017,u5,8,0.06880243122577667
5_emr,2000,u5,9,15.192404747009277
6_wpr,2000,u5,9,7.086531639099121
1_afr,2000,u5,9,24.166553497314453
2_amr,2000,u5,9,3.537415027618408
3_sear,2000,u5,9,15.978415489196777
4_eur,2000,u5,9,2.997406244277954
5_emr,2001,u5,9,14.769048690795898
2_amr,2001,u5,9,3.22442626953125
3_sear,2001,u5,9,15.228861808776855
6_wpr,2001,u5,9,6.27942419052124
1_afr,2001,u5,9,23.301496505737305
4_eur,2001,u5,9,2.735860824584961
5_emr,2002,u5,9,14.30339527130127
3_sear,2002,u5,9,14.45056438446045
4_eur,2002,u5,9,2.489306688308716
1_afr,2002,u5,9,22.393423080444336
6_wpr,2002,u5,9,5.570365905761719
2_amr,2002,u5,9,2.9966108798980713
6_wpr,2003,u5,9,4.978791236877441
4_eur,2003,u5,9,2.29510498046875
3_sear,2003,u5,9,13.739845275878906
1_afr,2003,u5,9,21.32686996459961
5_emr,2003,u5,9,13.9104642868042
2_amr,2003,u5,9,2.8141613006591797
4_eur,2004,u5,9,2.0889272689819336
5_emr,2004,u5,9,13.493330955505371
6_wpr,2004,u5,9,4.451387405395508
1_afr,2004,u5,9,20.421724319458008
3_sear,2004,u5,9,13.058792114257812
2_amr,2004,u5,9,2.676347017288208
4_eur,2005,u5,9,1.944374442100525
2_amr,2005,u5,9,2.453749418258667
6_wpr,2005,u5,9,3.9658854007720947
5_emr,2005,u5,9,13.005976676940918
3_sear,2005,u5,9,12.412684440612793
1_afr,2005,u5,9,19.555326461791992
1_afr,2006,u5,9,18.977142333984375
2_amr,2006,u5,9,2.3475522994995117
5_emr,2006,u5,9,12.54736328125
4_eur,2006,u5,9,1.7828450202941895
3_sear,2006,u5,9,11.764101028442383
6_wpr,2006,u5,9,3.6014492511749268
5_emr,2007,u5,9,11.978765487670898
1_afr,2007,u5,9,18.20417022705078
6_wpr,2007,u5,9,3.301239252090454
2_amr,2007,u5,9,2.1827564239501953
3_sear,2007,u5,9,11.100301742553711
4_eur,2007,u5,9,1.6469515562057495
5_emr,2008,u5,9,11.386109352111816
6_wpr,2008,u5,9,3.085186719894409
3_sear,2008,u5,9,10.431733131408691
2_amr,2008,u5,9,2.051978349685669
4_eur,2008,u5,9,1.5031414031982422
1_afr,2008,u5,9,17.349252700805664
5_emr,2009,u5,9,10.721677780151367
1_afr,2009,u5,9,16.713172912597656
6_wpr,2009,u5,9,2.8710432052612305
4_eur,2009,u5,9,1.4310089349746704
2_amr,2009,u5,9,2.0082995891571045
3_sear,2009,u5,9,9.762763023376465
6_wpr,2010,u5,9,2.6475369930267334
4_eur,2010,u5,9,1.291116714477539
1_afr,2010,u5,9,16.16274642944336
3_sear,2010,u5,9,9.113210678100586
2_amr,2010,u5,9,1.8976961374282837
5_emr,2010,u5,9,10.151642799377441
1_afr,2011,u5,9,15.439579010009766
4_eur,2011,u5,9,1.2034509181976318
5_emr,2011,u5,9,9.674498558044434
3_sear,2011,u5,9,8.506315231323242
2_amr,2011,u5,9,1.8508034944534302
6_wpr,2011,u5,9,2.468660593032837
2_amr,2012,u5,9,1.7323676347732544
6_wpr,2012,u5,9,2.296356678009033
5_emr,2012,u5,9,9.272309303283691
3_sear,2012,u5,9,7.915604591369629
1_afr,2012,u5,9,14.582757949829102
4_eur,2012,u5,9,1.1181617975234985
1_afr,2013,u5,9,13.869044303894043
5_emr,2013,u5,9,8.48621654510498
2_amr,2013,u5,9,1.6658196449279785
4_eur,2013,u5,9,1.0868067741394043
3_sear,2013,u5,9,7.279251575469971
6_wpr,2013,u5,9,2.163250684738159
2_amr,2014,u5,9,1.5663005113601685
5_emr,2014,u5,9,7.975682735443115
3_sear,2014,u5,9,6.725193500518799
4_eur,2014,u5,9,1.0097076892852783
1_afr,2014,u5,9,13.226741790771484
6_wpr,2014,u5,9,2.0253164768218994
2_amr,2015,u5,9,1.4658684730529785
4_eur,2015,u5,9,0.9555100798606873
6_wpr,2015,u5,9,1.8979829549789429
1_afr,2015,u5,9,12.320881843566895
5_emr,2015,u5,9,7.63264274597168
3_sear,2015,u5,9,5.984888076782227
2_amr,2016,u5,9,1.4594594240188599
1_afr,2016,u5,9,11.952360153198242
3_sear,2016,u5,9,5.545405864715576
5_emr,2016,u5,9,7.432837963104248
6_wpr,2016,u5,9,1.7928097248077393
4_eur,2016,u5,9,0.8739277720451355
1_afr,2017,u5,9,11.494394302368164
2_amr,2017,u5,9,1.4160785675048828
4_eur,2017,u5,9,0.8262142539024353
3_sear,2017,u5,9,5.1808366775512695
5_emr,2017,u5,9,7.248998641967773
6_wpr,2017,u5,9,1.698335886001587
5_emr,2000,u5,10,12.611059188842773
6_wpr,2000,u5,10,5.539224624633789
1_afr,2000,u5,10,13.545876502990723
2_amr,2000,u5,10,5.529477119445801
3_sear,2000,u5,10,14.093482971191406
4_eur,2000,u5,10,4.566186428070068
5_emr,2001,u5,10,12.403975486755371
2_amr,2001,u5,10,5.26799201965332
3_sear,2001,u5,10,13.797357559204102
6_wpr,2001,u5,10,5.359467029571533
1_afr,2001,u5,10,13.142926216125488
4_eur,2001,u5,10,4.355494499206543
5_emr,2002,u5,10,12.188258171081543
3_sear,2002,u5,10,13.508371353149414
4_eur,2002,u5,10,4.141929626464844
1_afr,2002,u5,10,12.729641914367676
6_wpr,2002,u5,10,5.15617561340332
2_amr,2002,u5,10,4.970819473266602
6_wpr,2003,u5,10,4.915408134460449
4_eur,2003,u5,10,3.903568983078003
3_sear,2003,u5,10,13.2362642288208
1_afr,2003,u5,10,12.330460548400879
5_emr,2003,u5,10,12.000481605529785
2_amr,2003,u5,10,4.756131649017334
4_eur,2004,u5,10,3.740124464035034
5_emr,2004,u5,10,11.827874183654785
6_wpr,2004,u5,10,4.6875224113464355
1_afr,2004,u5,10,11.956023216247559
3_sear,2004,u5,10,12.987485885620117
2_amr,2004,u5,10,4.438527584075928
4_eur,2005,u5,10,3.520373821258545
2_amr,2005,u5,10,4.324737071990967
6_wpr,2005,u5,10,4.467475891113281
5_emr,2005,u5,10,11.667777061462402
3_sear,2005,u5,10,12.740386962890625
1_afr,2005,u5,10,11.606132507324219
1_afr,2006,u5,10,11.305685043334961
2_amr,2006,u5,10,4.060619831085205
5_emr,2006,u5,10,11.54552936553955
4_eur,2006,u5,10,3.3252756595611572
3_sear,2006,u5,10,12.52804946899414
6_wpr,2006,u5,10,4.238768100738525
5_emr,2007,u5,10,11.445823669433594
1_afr,2007,u5,10,11.002297401428223
6_wpr,2007,u5,10,4.006622791290283
2_amr,2007,u5,10,3.933173179626465
3_sear,2007,u5,10,12.327762603759766
4_eur,2007,u5,10,3.150224447250366
5_emr,2008,u5,10,11.320329666137695
6_wpr,2008,u5,10,3.725861072540283
3_sear,2008,u5,10,12.126042366027832
2_amr,2008,u5,10,3.827212333679199
4_eur,2008,u5,10,2.988858461380005
1_afr,2008,u5,10,10.704959869384766
5_emr,2009,u5,10,11.228673934936523
1_afr,2009,u5,10,10.468132972717285
6_wpr,2009,u5,10,3.477146625518799
4_eur,2009,u5,10,2.83439564704895
2_amr,2009,u5,10,3.688318967819214
3_sear,2009,u5,10,11.902036666870117
6_wpr,2010,u5,10,3.2694287300109863
4_eur,2010,u5,10,2.71445631980896
1_afr,2010,u5,10,10.321492195129395
3_sear,2010,u5,10,11.670056343078613
2_amr,2010,u5,10,3.5890300273895264
5_emr,2010,u5,10,11.187549591064453
1_afr,2011,u5,10,10.193758964538574
4_eur,2011,u5,10,2.53695011138916
5_emr,2011,u5,10,11.165740013122559
3_sear,2011,u5,10,11.425158500671387
2_amr,2011,u5,10,3.465134382247925
6_wpr,2011,u5,10,3.0531585216522217
2_amr,2012,u5,10,3.363905429840088
6_wpr,2012,u5,10,2.8630785942077637
5_emr,2012,u5,10,11.082701683044434
3_sear,2012,u5,10,11.16831111907959
1_afr,2012,u5,10,10.044817924499512
4_eur,2012,u5,10,2.490901231765747
1_afr,2013,u5,10,9.865272521972656
5_emr,2013,u5,10,10.953802108764648
2_amr,2013,u5,10,3.291585683822632
4_eur,2013,u5,10,2.4051337242126465
3_sear,2013,u5,10,10.898539543151855
6_wpr,2013,u5,10,2.6875503063201904
2_amr,2014,u5,10,3.2282321453094482
5_emr,2014,u5,10,10.739059448242188
3_sear,2014,u5,10,10.604331970214844
4_eur,2014,u5,10,2.280017852783203
1_afr,2014,u5,10,9.624598503112793
6_wpr,2014,u5,10,2.5254547595977783
2_amr,2015,u5,10,3.1323046684265137
4_eur,2015,u5,10,2.1709256172180176
6_wpr,2015,u5,10,2.3907294273376465
1_afr,2015,u5,10,9.372454643249512
5_emr,2015,u5,10,10.501819610595703
3_sear,2015,u5,10,10.301928520202637
2_amr,2016,u5,10,3.163595199584961
1_afr,2016,u5,10,9.112174034118652
3_sear,2016,u5,10,9.859615325927734
5_emr,2016,u5,10,10.266179084777832
6_wpr,2016,u5,10,2.2768735885620117
4_eur,2016,u5,10,2.0589704513549805
1_afr,2017,u5,10,8.901780128479004
2_amr,2017,u5,10,3.0721027851104736
4_eur,2017,u5,10,1.9666719436645508
3_sear,2017,u5,10,9.462518692016602
5_emr,2017,u5,10,10.048762321472168
6_wpr,2017,u5,10,2.181804895401001
5_emr,2000,u5,11,10.667558670043945
6_wpr,2000,u5,11,5.2132792472839355
1_afr,2000,u5,11,13.745762825012207
2_amr,2000,u5,11,2.261181354522705
3_sear,2000,u5,11,10.888057708740234
4_eur,2000,u5,11,1.894859790802002
5_emr,2001,u5,11,10.368034362792969
2_amr,2001,u5,11,2.1480624675750732
3_sear,2001,u5,11,10.449588775634766
6_wpr,2001,u5,11,4.913464546203613
1_afr,2001,u5,11,13.508023262023926
4_eur,2001,u5,11,1.7972216606140137
5_emr,2002,u5,11,10.077919960021973
3_sear,2002,u5,11,9.999676704406738
4_eur,2002,u5,11,1.7100156545639038
1_afr,2002,u5,11,13.241046905517578
6_wpr,2002,u5,11,4.5257744789123535
2_amr,2002,u5,11,2.067314386367798
6_wpr,2003,u5,11,4.1208086013793945
4_eur,2003,u5,11,1.614019751548767
3_sear,2003,u5,11,9.556930541992188
1_afr,2003,u5,11,12.924800872802734
5_emr,2003,u5,11,9.799463272094727
2_amr,2003,u5,11,1.933068037033081
4_eur,2004,u5,11,1.525761604309082
5_emr,2004,u5,11,9.509296417236328
6_wpr,2004,u5,11,3.6815297603607178
1_afr,2004,u5,11,12.590788841247559
3_sear,2004,u5,11,9.1337890625
2_amr,2004,u5,11,1.8763138055801392
4_eur,2005,u5,11,1.4601014852523804
2_amr,2005,u5,11,1.773760437965393
6_wpr,2005,u5,11,3.3130781650543213
5_emr,2005,u5,11,9.191276550292969
3_sear,2005,u5,11,8.721497535705566
1_afr,2005,u5,11,12.240791320800781
1_afr,2006,u5,11,11.91751766204834
2_amr,2006,u5,11,1.7312462329864502
5_emr,2006,u5,11,8.881580352783203
4_eur,2006,u5,11,1.4034000635147095
3_sear,2006,u5,11,8.317342758178711
6_wpr,2006,u5,11,3.0779428482055664
5_emr,2007,u5,11,8.6079683303833
1_afr,2007,u5,11,11.574833869934082
6_wpr,2007,u5,11,2.8539538383483887
2_amr,2007,u5,11,1.6705559492111206
3_sear,2007,u5,11,7.915536880493164
4_eur,2007,u5,11,1.348517656326294
5_emr,2008,u5,11,8.366095542907715
6_wpr,2008,u5,11,2.6438148021698
3_sear,2008,u5,11,7.506711959838867
2_amr,2008,u5,11,1.612547516822815
4_eur,2008,u5,11,1.2969146966934204
1_afr,2008,u5,11,11.246458053588867
5_emr,2009,u5,11,8.1348237991333
1_afr,2009,u5,11,10.938770294189453
6_wpr,2009,u5,11,2.461153745651245
4_eur,2009,u5,11,1.269594669342041
2_amr,2009,u5,11,1.542395830154419
3_sear,2009,u5,11,7.078315258026123
6_wpr,2010,u5,11,2.2870678901672363
4_eur,2010,u5,11,1.191368818283081
1_afr,2010,u5,11,10.629331588745117
3_sear,2010,u5,11,6.6518449783325195
2_amr,2010,u5,11,1.5012916326522827
5_emr,2010,u5,11,7.879842281341553
1_afr,2011,u5,11,10.3392972946167
4_eur,2011,u5,11,1.1302093267440796
5_emr,2011,u5,11,7.633477210998535
3_sear,2011,u5,11,6.235063076019287
2_amr,2011,u5,11,1.4384362697601318
6_wpr,2011,u5,11,2.1305992603302
2_amr,2012,u5,11,1.3808354139328003
6_wpr,2012,u5,11,2.0106542110443115
5_emr,2012,u5,11,7.400814056396484
3_sear,2012,u5,11,5.8409600257873535
1_afr,2012,u5,11,10.0486421585083
4_eur,2012,u5,11,1.0636907815933228
1_afr,2013,u5,11,9.790488243103027
5_emr,2013,u5,11,7.237890720367432
2_amr,2013,u5,11,1.351230263710022
