region,year,age_group,cause,fraction_of_deaths
5_emr,2000,u5,3,0.12359513342380524
6_wpr,2000,u5,3,0.06872382760047913
1_afr,2000,u5,3,0.12956003844738007
2_amr,2000,u5,3,0.07754490524530411
3_sear,2000,u5,3,0.13000331819057465
4_eur,2000,u5,3,0.05740585923194885
5_emr,2001,u5,3,0.1198936477303505
2_amr,2001,u5,3,0.0739254280924797
3_sear,2001,u5,3,0.12594617903232574
6_wpr,2001,u5,3,0.06462306529283524
1_afr,2001,u5,3,0.12481377273797989
4_eur,2001,u5,3,0.053669314831495285
5_emr,2002,u5,3,0.11667588353157043
3_sear,2002,u5,3,0.1231074407696724
4_eur,2002,u5,3,0.05016689747571945
1_afr,2002,u5,3,0.11997691541910172
6_wpr,2002,u5,3,0.06347452849149704
2_amr,2002,u5,3,0.0731770396232605
6_wpr,2003,u5,3,0.06315962225198746
4_eur,2003,u5,3,0.04705709591507912
3_sear,2003,u5,3,0.11953325569629669
1_afr,2003,u5,3,0.11317472904920578
5_emr,2003,u5,3,0.11355368047952652
2_amr,2003,u5,3,0.07113094627857208
4_eur,2004,u5,3,0.04398488998413086
5_emr,2004,u5,3,0.11157623678445816
6_wpr,2004,u5,3,0.0622897632420063
1_afr,2004,u5,3,0.1137813925743103
3_sear,2004,u5,3,0.11404266953468323
2_amr,2004,u5,3,0.06590086966753006
4_eur,2005,u5,3,0.04132624343037605
2_amr,2005,u5,3,0.0648147314786911
6_wpr,2005,u5,3,0.06016930937767029
5_emr,2005,u5,3,0.10898340493440628
3_sear,2005,u5,3,0.11416870355606079
1_afr,2005,u5,3,0.10678572952747345
1_afr,2006,u5,3,0.10934890806674957
2_amr,2006,u5,3,0.059794653207063675
5_emr,2006,u5,3,0.10629983991384506
4_eur,2006,u5,3,0.039319537580013275
3_sear,2006,u5,3,0.10992530733346939
6_wpr,2006,u5,3,0.057835839688777924
5_emr,2007,u5,3,0.10384712368249893
1_afr,2007,u5,3,0.10804182291030884
6_wpr,2007,u5,3,0.05533888190984726
2_amr,2007,u5,3,0.05490189045667648
3_sear,2007,u5,3,0.1087133064866066
4_eur,2007,u5,3,0.037556469440460205
5_emr,2008,u5,3,0.10174364596605301
6_wpr,2008,u5,3,0.053396131843328476
3_sear,2008,u5,3,0.10468549281358719
2_amr,2008,u5,3,0.050160620361566544
4_eur,2008,u5,3,0.03705913946032524
1_afr,2008,u5,3,0.10471457988023758
5_emr,2009,u5,3,0.0989147499203682
1_afr,2009,u5,3,0.10429016500711441
6_wpr,2009,u5,3,0.052068114280700684
4_eur,2009,u5,3,0.03585118427872658
2_amr,2009,u5,3,0.0466461218893528
3_sear,2009,u5,3,0.10201121866703033
6_wpr,2010,u5,3,0.05042213574051857
4_eur,2010,u5,3,0.03478565439581871
1_afr,2010,u5,3,0.10341015458106995
3_sear,2010,u5,3,0.099911630153656
2_amr,2010,u5,3,0.03902805969119072
5_emr,2010,u5,3,0.0960644781589508
1_afr,2011,u5,3,0.10139811038970947
4_eur,2011,u5,3,0.03552971035242081
5_emr,2011,u5,3,0.09091252833604813
3_sear,2011,u5,3,0.096809022128582
2_amr,2011,u5,3,0.040019355714321136
6_wpr,2011,u5,3,0.04975980147719383
2_amr,2012,u5,3,0.03909917548298836
6_wpr,2012,u5,3,0.049534961581230164
5_emr,2012,u5,3,0.08808311820030212
3_sear,2012,u5,3,0.09482937306165695
1_afr,2012,u5,3,0.1001991331577301
4_eur,2012,u5,3,0.03516937047243118
1_afr,2013,u5,3,0.09767946600914001
5_emr,2013,u5,3,0.08933338522911072
2_amr,2013,u5,3,0.03888672590255737
4_eur,2013,u5,3,0.03461868688464165
3_sear,2013,u5,3,0.09296910464763641
6_wpr,2013,u5,3,0.048739269375801086
2_amr,2014,u5,3,0.037564072757959366
5_emr,2014,u5,3,0.0865388810634613
3_sear,2014,u5,3,0.08930192142724991
4_eur,2014,u5,3,0.03365960717201233
1_afr,2014,u5,3,0.09713342040777206
6_wpr,2014,u5,3,0.0484774224460125
2_amr,2015,u5,3,0.036201152950525284
4_eur,2015,u5,3,0.03249907121062279
6_wpr,2015,u5,3,0.049180369824171066
1_afr,2015,u5,3,0.09406154602766037
5_emr,2015,u5,3,0.08411408215761185
3_sear,2015,u5,3,0.08919845521450043
2_amr,2016,u5,3,0.036173757165670395
1_afr,2016,u5,3,0.09124424308538437
3_sear,2016,u5,3,0.08812802284955978
5_emr,2016,u5,3,0.08203732222318649
6_wpr,2016,u5,3,0.04925395920872688
4_eur,2016,u5,3,0.031735360622406006
1_afr,2017,u5,3,0.08886891603469849
2_amr,2017,u5,3,0.03525625169277191
4_eur,2017,u5,3,0.030694477260112762
3_sear,2017,u5,3,0.0866289734840393
5_emr,2017,u5,3,0.0788312703371048
6_wpr,2017,u5,3,0.04981960356235504
5_emr,2000,u5,5,0.03953054919838905
6_wpr,2000,u5,5,0.0071450043469667435
1_afr,2000,u5,5,0.013634692877531052
2_amr,2000,u5,5,0.0015476371627300978
3_sear,2000,u5,5,0.01987529918551445
4_eur,2000,u5,5,0.0018373937346041203
5_emr,2001,u5,5,0.03514878824353218
2_amr,2001,u5,5,0.001663836883381009
3_sear,2001,u5,5,0.01822507753968239
6_wpr,2001,u5,5,0.006308695767074823
1_afr,2001,u5,5,0.012654352933168411
4_eur,2001,u5,5,0.0016924202209338546
5_emr,2002,u5,5,0.03139563277363777
3_sear,2002,u5,5,0.016893349587917328
4_eur,2002,u5,5,0.0015674885362386703
1_afr,2002,u5,5,0.011536511592566967
6_wpr,2002,u5,5,0.005411931779235601
2_amr,2002,u5,5,0.0015435300301760435
6_wpr,2003,u5,5,0.004751335363835096
4_eur,2003,u5,5,0.001453851000405848
3_sear,2003,u5,5,0.015480219386518002
1_afr,2003,u5,5,0.010350935161113739
5_emr,2003,u5,5,0.027274616062641144
2_amr,2003,u5,5,0.0015317563666030765
4_eur,2004,u5,5,0.001359468325972557
5_emr,2004,u5,5,0.023369263857603073
6_wpr,2004,u5,5,0.004407982341945171
1_afr,2004,u5,5,0.00975786242634058
3_sear,2004,u5,5,0.01390043180435896
2_amr,2004,u5,5,0.0014678419101983309
4_eur,2005,u5,5,0.0012804899597540498
2_amr,2005,u5,5,0.0014610288199037313
6_wpr,2005,u5,5,0.0040144543163478374
5_emr,2005,u5,5,0.020897863432765007
3_sear,2005,u5,5,0.013039582408964634
1_afr,2005,u5,5,0.008648613467812538
1_afr,2006,u5,5,0.008250569924712181
2_amr,2006,u5,5,0.0014181856531649828
5_emr,2006,u5,5,0.019573763012886047
4_eur,2006,u5,5,0.001216194243170321
3_sear,2006,u5,5,0.011760406196117401
6_wpr,2006,u5,5,0.0034774653613567352
5_emr,2007,u5,5,0.018863409757614136
1_afr,2007,u5,5,0.0076246787793934345
6_wpr,2007,u5,5,0.0032492103055119514
2_amr,2007,u5,5,0.001362128066830337
3_sear,2007,u5,5,0.010887540876865387
4_eur,2007,u5,5,0.0011446814751252532
5_emr,2008,u5,5,0.017990589141845703
6_wpr,2008,u5,5,0.0030795885249972343
3_sear,2008,u5,5,0.009806268848478794
2_amr,2008,u5,5,0.00134609907399863
4_eur,2008,u5,5,0.0010888525284826756
1_afr,2008,u5,5,0.0069462815299630165
5_emr,2009,u5,5,0.01734544150531292
1_afr,2009,u5,5,0.006503515876829624
6_wpr,2009,u5,5,0.0025937713216990232
4_eur,2009,u5,5,0.001029766397550702
2_amr,2009,u5,5,0.0012991658877581358
3_sear,2009,u5,5,0.008897940628230572
6_wpr,2010,u5,5,0.0020587595645338297
4_eur,2010,u5,5,0.0009699559304863214
1_afr,2010,u5,5,0.006352083757519722
3_sear,2010,u5,5,0.008104432374238968
2_amr,2010,u5,5,0.0009085627389140427
5_emr,2010,u5,5,0.017030013725161552
1_afr,2011,u5,5,0.0063067032024264336
4_eur,2011,u5,5,0.0009026256739161909
5_emr,2011,u5,5,0.016506602987647057
3_sear,2011,u5,5,0.007233445066958666
2_amr,2011,u5,5,0.0009194576414301991
6_wpr,2011,u5,5,0.0016703209839761257
2_amr,2012,u5,5,0.000877716054674238
6_wpr,2012,u5,5,0.001475928002037108
5_emr,2012,u5,5,0.01611327938735485
3_sear,2012,u5,5,0.00648219371214509
1_afr,2012,u5,5,0.006386037915945053
4_eur,2012,u5,5,0.0008397971978411078
1_afr,2013,u5,5,0.006166534032672644
5_emr,2013,u5,5,0.015319596976041794
2_amr,2013,u5,5,0.0008319454500451684
4_eur,2013,u5,5,0.0007798526203259826
3_sear,2013,u5,5,0.0057156505063176155
6_wpr,2013,u5,5,0.001392943668179214
2_amr,2014,u5,5,0.0007845158688724041
5_emr,2014,u5,5,0.014069581404328346
3_sear,2014,u5,5,0.004923192784190178
4_eur,2014,u5,5,0.0007274886011146009
1_afr,2014,u5,5,0.005942344665527344
6_wpr,2014,u5,5,0.0013291762443259358
2_amr,2015,u5,5,0.0007535115582868457
4_eur,2015,u5,5,0.0006844468298368156
6_wpr,2015,u5,5,0.0012705413391813636
1_afr,2015,u5,5,0.005605063401162624
5_emr,2015,u5,5,0.013108577579259872
3_sear,2015,u5,5,0.0042728884145617485
2_amr,2016,u5,5,0.0007207115995697677
1_afr,2016,u5,5,0.005309890490025282
3_sear,2016,u5,5,0.004312704782932997
5_emr,2016,u5,5,0.012225662358105183
6_wpr,2016,u5,5,0.0012637776089832187
4_eur,2016,u5,5,0.0006504294578917325
1_afr,2017,u5,5,0.005485911853611469
2_amr,2017,u5,5,0.0007213619537651539
4_eur,2017,u5,5,0.0006522978073917329
3_sear,2017,u5,5,0.004362901207059622
5_emr,2017,u5,5,0.012331482023000717
6_wpr,2017,u5,5,0.0012929150834679604
5_emr,2000,u5,6,0.03300885856151581
6_wpr,2000,u5,6,0.010223832912743092
1_afr,2000,u5,6,0.07812611758708954
2_amr,2000,u5,6,4.142648776905844e-06
3_sear,2000,u5,6,0.03558749333024025
4_eur,2000,u5,6,0.00025678848032839596
5_emr,2001,u5,6,0.035005565732717514
2_amr,2001,u5,6,0.0
3_sear,2001,u5,6,0.04224179685115814
6_wpr,2001,u5,6,0.009797768667340279
1_afr,2001,u5,6,0.07209954410791397
4_eur,2001,u5,6,0.00023296067956835032
5_emr,2002,u5,6,0.03255026042461395
3_sear,2002,u5,6,0.03733353689312935
4_eur,2002,u5,6,0.00033394823549315333
1_afr,2002,u5,6,0.07057591527700424
6_wpr,2002,u5,6,0.010128047317266464
2_amr,2002,u5,6,6.660726739937672e-06
6_wpr,2003,u5,6,0.010072166100144386
4_eur,2003,u5,6,0.00031489101820625365
3_sear,2003,u5,6,0.04148859530687332
1_afr,2003,u5,6,0.07867948710918427
5_emr,2003,u5,6,0.036438215523958206
2_amr,2003,u5,6,4.760047886520624e-06
4_eur,2004,u5,6,0.00027958929422311485
5_emr,2004,u5,6,0.02820390835404396
6_wpr,2004,u5,6,0.009239793755114079
1_afr,2004,u5,6,0.03564990684390068
3_sear,2004,u5,6,0.050615426152944565
2_amr,2004,u5,6,0.0
4_eur,2005,u5,6,0.00039255147567018867
2_amr,2005,u5,6,5.275912826618878e-06
6_wpr,2005,u5,6,0.009538006037473679
5_emr,2005,u5,6,0.020268887281417847
3_sear,2005,u5,6,0.03798135742545128
1_afr,2005,u5,6,0.06043192744255066
1_afr,2006,u5,6,0.021315503865480423
2_amr,2006,u5,6,0.0
5_emr,2006,u5,6,0.017355211079120636
4_eur,2006,u5,6,0.0004202632699161768
3_sear,2006,u5,6,0.048781633377075195
6_wpr,2006,u5,6,0.008442333899438381
5_emr,2007,u5,6,0.01125875860452652
1_afr,2007,u5,6,0.013560754247009754
6_wpr,2007,u5,6,0.010717627592384815
2_amr,2007,u5,6,0.0
3_sear,2007,u5,6,0.032543838024139404
4_eur,2007,u5,6,0.00029650269425474107
5_emr,2008,u5,6,0.008649821393191814
6_wpr,2008,u5,6,0.009311533533036709
3_sear,2008,u5,6,0.031898677349090576
2_amr,2008,u5,6,0.0
4_eur,2008,u5,6,0.00017917880904860795
1_afr,2008,u5,6,0.022115718573331833
5_emr,2009,u5,6,0.010833166539669037
1_afr,2009,u5,6,0.0195785965770483
6_wpr,2009,u5,6,0.007399792317301035
4_eur,2009,u5,6,0.0001643801952013746
2_amr,2009,u5,6,0.0
3_sear,2009,u5,6,0.040175747126340866
6_wpr,2010,u5,6,0.005662989336997271
4_eur,2010,u5,6,0.00033243108191527426
1_afr,2010,u5,6,0.01888282597064972
3_sear,2010,u5,6,0.030933525413274765
2_amr,2010,u5,6,0.0
5_emr,2010,u5,6,0.011094077490270138
1_afr,2011,u5,6,0.02978755719959736
4_eur,2011,u5,6,0.0003247430722694844
5_emr,2011,u5,6,0.0360502190887928
3_sear,2011,u5,6,0.03302951902151108
2_amr,2011,u5,6,0.0
6_wpr,2011,u5,6,0.004078913480043411
2_amr,2012,u5,6,0.0
6_wpr,2012,u5,6,0.0024454216472804546
5_emr,2012,u5,6,0.029319390654563904
3_sear,2012,u5,6,0.022577162832021713
1_afr,2012,u5,6,0.021003689616918564
4_eur,2012,u5,6,0.0003213644667994231
1_afr,2013,u5,6,0.033161211758852005
5_emr,2013,u5,6,0.021640505641698837
2_amr,2013,u5,6,6.104477051849244e-06
4_eur,2013,u5,6,0.00032883891253732145
3_sear,2013,u5,6,0.01741005666553974
6_wpr,2013,u5,6,0.003444097936153412
2_amr,2014,u5,6,0.0
5_emr,2014,u5,6,0.03430894389748573
3_sear,2014,u5,6,0.02649511583149433
4_eur,2014,u5,6,0.0003228345885872841
1_afr,2014,u5,6,0.020664818584918976
6_wpr,2014,u5,6,0.01452231127768755
2_amr,2015,u5,6,0.0
4_eur,2015,u5,6,0.00036272910074330866
6_wpr,2015,u5,6,0.0054370686411857605
1_afr,2015,u5,6,0.02567981742322445
5_emr,2015,u5,6,0.029827473685145378
3_sear,2015,u5,6,0.02736939862370491
2_amr,2016,u5,6,0.0
1_afr,2016,u5,6,0.03310858830809593
3_sear,2016,u5,6,0.021633362397551537
5_emr,2016,u5,6,0.025563586503267288
6_wpr,2016,u5,6,0.0045509641058743
4_eur,2016,u5,6,0.0003686913987621665
1_afr,2017,u5,6,0.016363563016057014
2_amr,2017,u5,6,0.0
4_eur,2017,u5,6,0.0003777970850933343
3_sear,2017,u5,6,0.020524535328149796
5_emr,2017,u5,6,0.024247141554951668
6_wpr,2017,u5,6,0.003477111691609025
5_emr,2000,u5,7,0.03838859871029854
6_wpr,2000,u5,7,0.018610702827572823
1_afr,2000,u5,7,0.03799964860081673
2_amr,2000,u5,7,0.02148042619228363
3_sear,2000,u5,7,0.033914752304553986
4_eur,2000,u5,7,0.024506235495209694
5_emr,2001,u5,7,0.038225289434194565
2_amr,2001,u5,7,0.019994640722870827
3_sear,2001,u5,7,0.03266714885830879
6_wpr,2001,u5,7,0.017644714564085007
1_afr,2001,u5,7,0.03928482159972191
4_eur,2001,u5,7,0.023463593795895576
5_emr,2002,u5,7,0.038825780153274536
3_sear,2002,u5,7,0.03408427536487579
4_eur,2002,u5,7,0.022671381011605263
1_afr,2002,u5,7,0.03831949457526207
6_wpr,2002,u5,7,0.016974903643131256
2_amr,2002,u5,7,0.01858365349471569
6_wpr,2003,u5,7,0.01664280891418457
4_eur,2003,u5,7,0.022083748131990433
3_sear,2003,u5,7,0.03367999196052551
1_afr,2003,u5,7,0.040503859519958496
5_emr,2003,u5,7,0.037372443825006485
2_amr,2003,u5,7,0.01801617443561554
4_eur,2004,u5,7,0.021074507385492325
5_emr,2004,u5,7,0.03798235207796097
6_wpr,2004,u5,7,0.01581777073442936
1_afr,2004,u5,7,0.03992774337530136
3_sear,2004,u5,7,0.03265652805566788
2_amr,2004,u5,7,0.017966510728001595
4_eur,2005,u5,7,0.02068859338760376
2_amr,2005,u5,7,0.01760278083384037
6_wpr,2005,u5,7,0.01728074997663498
5_emr,2005,u5,7,0.03989582136273384
3_sear,2005,u5,7,0.03171824663877487
1_afr,2005,u5,7,0.040169887244701385
1_afr,2006,u5,7,0.0349104218184948
2_amr,2006,u5,7,0.01762274280190468
5_emr,2006,u5,7,0.03984257951378822
4_eur,2006,u5,7,0.020182687789201736
3_sear,2006,u5,7,0.031212911009788513
6_wpr,2006,u5,7,0.015731172636151314
5_emr,2007,u5,7,0.03928685188293457
1_afr,2007,u5,7,0.03494258224964142
6_wpr,2007,u5,7,0.016306675970554352
2_amr,2007,u5,7,0.016510669142007828
3_sear,2007,u5,7,0.0313858725130558
4_eur,2007,u5,7,0.019725877791643143
5_emr,2008,u5,7,0.03671561926603317
6_wpr,2008,u5,7,0.017167741432785988
3_sear,2008,u5,7,0.030625782907009125
2_amr,2008,u5,7,0.016351694241166115
4_eur,2008,u5,7,0.018305176869034767
1_afr,2008,u5,7,0.039277538657188416
5_emr,2009,u5,7,0.03525626286864281
1_afr,2009,u5,7,0.034733906388282776
6_wpr,2009,u5,7,0.017476174980401993
4_eur,2009,u5,7,0.01750030182301998
2_amr,2009,u5,7,0.01595860905945301
3_sear,2009,u5,7,0.029957544058561325
6_wpr,2010,u5,7,0.017819320783019066
4_eur,2010,u5,7,0.01647459715604782
1_afr,2010,u5,7,0.03035077266395092
3_sear,2010,u5,7,0.02960522286593914
2_amr,2010,u5,7,0.014517460018396378
5_emr,2010,u5,7,0.033985525369644165
1_afr,2011,u5,7,0.029137756675481796
4_eur,2011,u5,7,0.015550522133708
5_emr,2011,u5,7,0.03169839084148407
3_sear,2011,u5,7,0.028997937217354774
2_amr,2011,u5,7,0.014568249695003033
6_wpr,2011,u5,7,0.01741965115070343
2_amr,2012,u5,7,0.013640960678458214
6_wpr,2012,u5,7,0.016477350145578384
5_emr,2012,u5,7,0.031918711960315704
3_sear,2012,u5,7,0.02860098145902157
1_afr,2012,u5,7,0.032909899950027466
4_eur,2012,u5,7,0.014609262347221375
1_afr,2013,u5,7,0.030266549438238144
5_emr,2013,u5,7,0.028501907363533974
2_amr,2013,u5,7,0.013090215623378754
4_eur,2013,u5,7,0.014377692714333534
3_sear,2013,u5,7,0.02742203138768673
6_wpr,2013,u5,7,0.015622013248503208
2_amr,2014,u5,7,0.012300628237426281
5_emr,2014,u5,7,0.026920972391963005
3_sear,2014,u5,7,0.026188630610704422
4_eur,2014,u5,7,0.013694563880562782
1_afr,2014,u5,7,0.025552786886692047
6_wpr,2014,u5,7,0.014849460683763027
2_amr,2015,u5,7,0.011951160617172718
4_eur,2015,u5,7,0.013974416069686413
6_wpr,2015,u5,7,0.014254938811063766
1_afr,2015,u5,7,0.02738153375685215
5_emr,2015,u5,7,0.026356009766459465
3_sear,2015,u5,7,0.022805271670222282
2_amr,2016,u5,7,0.01172077190130949
1_afr,2016,u5,7,0.023770852014422417
3_sear,2016,u5,7,0.02206438221037388
5_emr,2016,u5,7,0.026275113224983215
6_wpr,2016,u5,7,0.013896006159484386
4_eur,2016,u5,7,0.012882270850241184
1_afr,2017,u5,7,0.027063844725489616
2_amr,2017,u5,7,0.011866184882819653
4_eur,2017,u5,7,0.012764016166329384
3_sear,2017,u5,7,0.02159392647445202
5_emr,2017,u5,7,0.026124801486730576
6_wpr,2017,u5,7,0.013404353521764278
5_emr,2000,u5,8,0.003916850313544273
6_wpr,2000,u5,8,0.003769117873162031
1_afr,2000,u5,8,0.15691009163856506
2_amr,2000,u5,8,0.0004526165430434048
3_sear,2000,u5,8,0.0017093245405703783
4_eur,2000,u5,8,7.256749086081982e-06
5_emr,2001,u5,8,0.004053451120853424
2_amr,2001,u5,8,0.00042985411710105836
3_sear,2001,u5,8,0.00185671029612422
6_wpr,2001,u5,8,0.003355185268446803
1_afr,2001,u5,8,0.15960346162319183
4_eur,2001,u5,8,0.0
5_emr,2002,u5,8,0.004231616389006376
3_sear,2002,u5,8,0.0018131721299141645
4_eur,2002,u5,8,0.0
1_afr,2002,u5,8,0.1618613749742508
6_wpr,2002,u5,8,0.0029049233999103308
2_amr,2002,u5,8,0.0003895026457030326
6_wpr,2003,u5,8,0.0035041586961597204
4_eur,2003,u5,8,0.0
3_sear,2003,u5,8,0.0020242873579263687
1_afr,2003,u5,8,0.16097477078437805
5_emr,2003,u5,8,0.003930176142603159
2_amr,2003,u5,8,0.0003964148345403373
4_eur,2004,u5,8,9.305494131695013e-06
5_emr,2004,u5,8,0.003798798657953739
6_wpr,2004,u5,8,0.004705499392002821
1_afr,2004,u5,8,0.1698158085346222
3_sear,2004,u5,8,0.0021905885078012943
2_amr,2004,u5,8,0.0004023656656499952
4_eur,2005,u5,8,6.772559572709724e-06
2_amr,2005,u5,8,0.00042892975034192204
6_wpr,2005,u5,8,0.003530128626152873
5_emr,2005,u5,8,0.004346952773630619
3_sear,2005,u5,8,0.002581123262643814
1_afr,2005,u5,8,0.16199713945388794
1_afr,2006,u5,8,0.1660393327474594
2_amr,2006,u5,8,0.0003928656515199691
5_emr,2006,u5,8,0.003597377333790064
4_eur,2006,u5,8,0.0
3_sear,2006,u5,8,0.0020728963427245617
6_wpr,2006,u5,8,0.0040630013681948185
5_emr,2007,u5,8,0.0033910470083355904
1_afr,2007,u5,8,0.16083739697933197
6_wpr,2007,u5,8,0.003469157963991165
2_amr,2007,u5,8,0.0003304084821138531
3_sear,2007,u5,8,0.00215543364174664
4_eur,2007,u5,8,0.0
5_emr,2008,u5,8,0.002370645524933934
6_wpr,2008,u5,8,0.0034925376530736685
3_sear,2008,u5,8,0.002388697350397706
2_amr,2008,u5,8,0.0003445250622462481
4_eur,2008,u5,8,0.0
1_afr,2008,u5,8,0.14997358620166779
5_emr,2009,u5,8,0.00220888527110219
1_afr,2009,u5,8,0.14399471879005432
6_wpr,2009,u5,8,0.005684737581759691
4_eur,2009,u5,8,0.0
2_amr,2009,u5,8,0.00035697867861017585
3_sear,2009,u5,8,0.002418966731056571
6_wpr,2010,u5,8,0.0036075739189982414
4_eur,2010,u5,8,4.450454980542418e-06
1_afr,2010,u5,8,0.13666871190071106
3_sear,2010,u5,8,0.00301651144400239
2_amr,2010,u5,8,0.00036632991395890713
5_emr,2010,u5,8,0.0026859077624976635
1_afr,2011,u5,8,0.12691783905029297
4_eur,2011,u5,8,8.556781722290907e-06
5_emr,2011,u5,8,0.0022339574061334133
3_sear,2011,u5,8,0.0026023173704743385
2_amr,2011,u5,8,0.00042358748032711446
6_wpr,2011,u5,8,0.00319457845762372
2_amr,2012,u5,8,0.00038080886588431895
6_wpr,2012,u5,8,0.004521154332906008
5_emr,2012,u5,8,0.0023271183017641306
3_sear,2012,u5,8,0.0026796311140060425
1_afr,2012,u5,8,0.12048220634460449
4_eur,2012,u5,8,1.0674048098735511e-05
1_afr,2013,u5,8,0.11312035471200943
5_emr,2013,u5,8,0.0022088512778282166
2_amr,2013,u5,8,0.0003918643924407661
4_eur,2013,u5,8,1.1275438737357035e-05
3_sear,2013,u5,8,0.001901849522255361
6_wpr,2013,u5,8,0.006803933065384626
2_amr,2014,u5,8,0.00028377436683513224
5_emr,2014,u5,8,0.0027979849837720394
3_sear,2014,u5,8,0.0014787310501560569
4_eur,2014,u5,8,0.0
1_afr,2014,u5,8,0.10943333804607391
6_wpr,2014,u5,8,0.006355255376547575
2_amr,2015,u5,8,0.00030547057394869626
4_eur,2015,u5,8,0.0
6_wpr,2015,u5,8,0.00332304066978395
1_afr,2015,u5,8,0.10451555997133255
5_emr,2015,u5,8,0.002766684629023075
3_sear,2015,u5,8,0.001505850232206285
2_amr,2016,u5,8,0.0004545069532468915
1_afr,2016,u5,8,0.0989232063293457
3_sear,2016,u5,8,0.0016473641153424978
5_emr,2016,u5,8,0.0025913496501743793
6_wpr,2016,u5,8,0.005226676352322102
4_eur,2016,u5,8,4.054932105646003e-06
1_afr,2017,u5,8,0.0969674363732338
2_amr,2017,u5,8,0.0006620876956731081
4_eur,2017,u5,8,4.18021818404668e-06
3_sear,2017,u5,8,0.001563629019074142
5_emr,2017,u5,8,0.0027029826305806637
6_wpr,2017,u5,8,0.005451882258057594
5_emr,2000,u5,9,0.18989458680152893
6_wpr,2000,u5,9,0.19941923022270203
1_afr,2000,u5,9,0.16008634865283966
2_amr,2000,u5,9,0.13475413620471954
3_sear,2000,u5,9,0.19237622618675232
4_eur,2000,u5,9,0.1387750208377838
5_emr,2001,u5,9,0.1895773857831955
2_amr,2001,u5,9,0.12926506996154785
3_sear,2001,u5,9,0.18988381326198578
6_wpr,2001,u5,9,0.1894771158695221
1_afr,2001,u5,9,0.16005900502204895
4_eur,2001,u5,9,0.13488270342350006
5_emr,2002,u5,9,0.18957197666168213
3_sear,2002,u5,9,0.1889365017414093
4_eur,2002,u5,9,0.13085110485553741
1_afr,2002,u5,9,0.15938504040241241
6_wpr,2002,u5,9,0.18070074915885925
2_amr,2002,u5,9,0.12632866203784943
6_wpr,2003,u5,9,0.1743418574333191
4_eur,2003,u5,9,0.1286310851573944
3_sear,2003,u5,9,0.1866288185119629
1_afr,2003,u5,9,0.15624117851257324
5_emr,2003,u5,9,0.18912456929683685
2_amr,2003,u5,9,0.12459801882505417
4_eur,2004,u5,9,0.12465792894363403
5_emr,2004,u5,9,0.19046305119991302
6_wpr,2004,u5,9,0.16840305924415588
1_afr,2004,u5,9,0.1630302369594574
3_sear,2004,u5,9,0.18110056221485138
2_amr,2004,u5,9,0.12426087260246277
4_eur,2005,u5,9,0.12332487106323242
2_amr,2005,u5,9,0.1192522719502449
6_wpr,2005,u5,9,0.16196244955062866
5_emr,2005,u5,9,0.19055694341659546
3_sear,2005,u5,9,0.18434131145477295
1_afr,2005,u5,9,0.15864473581314087
1_afr,2006,u5,9,0.16731753945350647
2_amr,2006,u5,9,0.11912662535905838
5_emr,2006,u5,9,0.18988415598869324
4_eur,2006,u5,9,0.1198403537273407
3_sear,2006,u5,9,0.18044687807559967
6_wpr,2006,u5,9,0.15801246464252472
5_emr,2007,u5,9,0.1880413293838501
1_afr,2007,u5,9,0.16912239789962769
6_wpr,2007,u5,9,0.1546754240989685
2_amr,2007,u5,9,0.11534491181373596
3_sear,2007,u5,9,0.18108506500720978
4_eur,2007,u5,9,0.1169649064540863
5_emr,2008,u5,9,0.18479491770267487
6_wpr,2008,u5,9,0.15443772077560425
3_sear,2008,u5,9,0.1766403168439865
2_amr,2008,u5,9,0.11259838938713074
4_eur,2008,u5,9,0.11243212223052979
1_afr,2008,u5,9,0.1671074628829956
5_emr,2009,u5,9,0.17898549139499664
1_afr,2009,u5,9,0.16884402930736542
6_wpr,2009,u5,9,0.1523788422346115
4_eur,2009,u5,9,0.1122882068157196
2_amr,2009,u5,9,0.11414161324501038
3_sear,2009,u5,9,0.17380380630493164
6_wpr,2010,u5,9,0.14887617528438568
4_eur,2010,u5,9,0.1059332862496376
1_afr,2010,u5,9,0.17069415748119354
3_sear,2010,u5,9,0.17230664193630219
2_amr,2010,u5,9,0.09773202240467072
5_emr,2010,u5,9,0.17441192269325256
1_afr,2011,u5,9,0.16862216591835022
4_eur,2011,u5,9,0.10298795253038406
5_emr,2011,u5,9,0.16652412712574005
3_sear,2011,u5,9,0.1691369265317917
2_amr,2011,u5,9,0.11217641830444336
6_wpr,2011,u5,9,0.1465849131345749
2_amr,2012,u5,9,0.10798855125904083
6_wpr,2012,u5,9,0.14408384263515472
5_emr,2012,u5,9,0.16501541435718536
3_sear,2012,u5,9,0.16788330674171448
1_afr,2012,u5,9,0.16788984835147858
4_eur,2012,u5,9,0.09978549182415009
1_afr,2013,u5,9,0.1643211394548416
5_emr,2013,u5,9,0.15630745887756348
2_amr,2013,u5,9,0.10660102963447571
4_eur,2013,u5,9,0.10121021419763565
3_sear,2013,u5,9,0.1639694720506668
6_wpr,2013,u5,9,0.1428268998861313
2_amr,2014,u5,9,0.10268106311559677
5_emr,2014,u5,9,0.14870721101760864
3_sear,2014,u5,9,0.15859048068523407
4_eur,2014,u5,9,0.09833089262247086
1_afr,2014,u5,9,0.16496141254901886
